RaceID,Year,RaceName,Circuit,Driver,Team,LapNumber,Position,LapTime_Seconds,Compound,TireAge,Stint,PitOutTime,PitInTime,AirTemp,TrackTemp,Rainfall,ValidLap,ExclusionReason
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,1,13,92.851,HARD,1.0,1,,,26.6,44.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,2,13,85.762,HARD,2.0,1,,,26.6,44.5,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,3,13,85.238,HARD,3.0,1,,,26.6,44.5,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,4,13,85.427,HARD,4.0,1,,,26.6,44.4,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,5,13,84.598,HARD,5.0,1,,,26.6,44.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,6,13,84.743,HARD,6.0,1,,,26.6,44.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,7,13,84.736,HARD,7.0,1,,,26.7,44.4,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,8,13,84.553,HARD,8.0,1,,,26.8,44.4,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,9,13,84.647,HARD,9.0,1,,,26.8,44.3,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,10,13,84.453,HARD,10.0,1,,,27.0,44.3,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,11,13,84.514,HARD,11.0,1,,,27.0,43.9,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,12,13,84.559,HARD,12.0,1,,,27.2,44.7,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,13,13,84.413,HARD,13.0,1,,,27.1,44.6,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,14,13,84.212,HARD,14.0,1,,,27.1,43.9,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,15,13,84.431,HARD,15.0,1,,,27.0,44.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,16,13,84.499,HARD,16.0,1,,,27.0,44.0,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,17,13,84.422,HARD,17.0,1,,,27.0,44.1,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,18,12,84.738,HARD,18.0,1,,,27.0,44.1,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,19,11,84.251,HARD,19.0,1,,,27.2,43.9,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,20,11,84.239,HARD,20.0,1,,,27.2,43.4,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,21,9,83.815,HARD,21.0,1,,,27.2,43.4,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,22,9,83.738,HARD,22.0,1,,,27.2,43.3,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,23,9,83.781,HARD,23.0,1,,,27.1,42.5,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,24,9,83.867,HARD,24.0,1,,,27.1,42.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,25,8,83.726,HARD,25.0,1,,,27.0,42.8,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,26,8,83.246,HARD,26.0,1,,,27.0,42.9,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,27,8,83.723,HARD,27.0,1,,,26.9,43.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,28,6,83.349,HARD,28.0,1,,,26.9,43.2,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,29,6,83.229,HARD,29.0,1,,,27.1,43.0,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,30,6,83.129,HARD,30.0,1,,,27.4,42.7,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,31,6,83.005,HARD,31.0,1,,,27.4,42.7,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,32,6,83.149,HARD,32.0,1,,,27.2,42.6,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,33,6,82.995,HARD,33.0,1,,,27.2,42.0,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,34,5,82.906,HARD,34.0,1,,,27.2,41.7,False,True,
ITA25,2025,Italian Grand Prix,Monza,ALB,Williams,35,5,82.497,HARD,35.0,1,,,27.0,41.2,False,True,
